FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30853123,0,0,0,0,0,0,0,0,0,0,14,15390,0,0,0,0,0,0,0,0,62,76107,0,0,0,0,0,0,0,0,144,207830,1,1569,2,2861,1,1569,0,0,221,329604,1,1569,3,3751,1,1569,0,0
30853124,0,0,0,0,0,0,0,0,0,0,11,52464,1,5550,1,5550,0,0,1,5550,54,288320,5,17273,9,22697,0,0,3,12677,127,773451,7,22967,24,116311,3,25150,5,18371,176,1327351,7,22967,33,173598,3,25150,5,18371
30853125,2,384,0,0,0,0,0,0,0,0,35,13266,0,0,0,0,0,0,0,0,167,55168,0,0,1,656,0,0,0,0,348,113647,1,1002,2,914,0,0,0,0,622,184224,1,1002,2,914,0,0,0,0
30853126,2,384,0,0,0,0,0,0,0,0,35,13266,0,0,0,0,0,0,0,0,167,55168,0,0,1,656,0,0,0,0,348,113647,1,1002,2,914,0,0,0,0,622,184224,1,1002,2,914,0,0,0,0
30853127,1,228,0,0,0,0,0,0,0,0,36,10617,0,0,0,0,0,0,0,0,178,58420,0,0,2,914,0,0,0,0,357,113120,1,1002,2,914,0,0,0,0,629,181389,1,1002,4,965,0,0,0,0
30853128,1,228,0,0,0,0,0,0,0,0,36,10617,0,0,0,0,0,0,0,0,178,58420,0,0,2,914,0,0,0,0,357,113120,1,1002,2,914,0,0,0,0,629,181389,1,1002,4,965,0,0,0,0
30853318,0,0,0,0,0,0,0,0,0,0,6,33762,0,0,0,0,0,0,0,0,25,384638,0,0,0,0,0,0,0,0,88,1209453,0,0,1,45560,0,0,0,0,163,1819088,3,4692,10,130348,1,2457,1,2457
30853319,1,4626,0,0,0,0,0,0,0,0,6,37977,0,0,0,0,0,0,0,0,24,227010,0,0,1,2709,0,0,0,0,97,476040,0,0,5,15406,0,0,0,0,167,889129,0,0,9,52255,0,0,0,0
30853320,0,0,0,0,0,0,0,0,0,0,7,78636,0,0,3,1568,0,0,0,0,41,446436,1,2000,7,13178,0,0,0,0,101,1406611,6,12647,16,63030,3,11122,3,7265,179,2509527,11,36338,30,129228,5,23404,5,18617
30853321,2,6480,0,0,1,3519,0,0,0,0,8,19839,0,0,3,8856,0,0,0,0,32,60537,0,0,5,11679,0,0,0,0,56,115674,0,0,5,11679,0,0,0,0,88,176062,0,0,11,19198,2,5823,0,0
30853322,2,6480,0,0,1,3519,0,0,0,0,8,19839,0,0,3,8856,0,0,0,0,32,60537,0,0,5,11679,0,0,0,0,56,115674,0,0,5,11679,0,0,0,0,88,176062,0,0,11,19198,2,5823,0,0
30853323,0,0,0,0,0,0,0,0,0,0,3,60447,0,0,0,0,0,0,0,0,45,255462,0,0,0,0,0,0,0,0,150,527116,3,6049,6,7077,0,0,3,6049,204,783304,3,6049,10,15195,0,0,3,6049
30853324,0,0,0,0,0,0,0,0,0,0,3,36345,0,0,0,0,0,0,0,0,27,241124,1,487,1,487,0,0,1,487,139,649887,4,8506,7,16177,1,2457,4,8506,184,966144,5,14515,13,31320,1,2457,5,14515
30853325,0,0,0,0,0,0,0,0,0,0,10,40765,1,4434,2,4839,0,0,1,4434,46,220305,2,5166,11,21555,0,0,2,5166,111,630389,3,6813,20,49159,1,327,3,6813,237,1175629,6,15983,42,135387,2,5754,6,15983
30853326,0,0,0,0,0,0,0,0,0,0,7,54240,0,0,0,0,0,0,0,0,34,318546,1,2457,1,2457,1,2457,1,2457,103,986493,3,8445,6,9305,1,2457,2,6537,206,1531507,5,14941,12,25740,1,2457,4,13033
30853327,0,0,0,0,0,0,0,0,0,0,3,59694,0,0,0,0,0,0,0,0,26,330078,1,3102,2,3221,0,0,1,3102,79,749242,1,3102,5,7930,0,0,1,3102,109,1283574,3,10725,7,15553,0,0,3,10725
30853328,0,0,0,0,0,0,0,0,0,0,18,66516,0,0,0,0,0,0,0,0,59,261883,1,1482,1,1482,0,0,1,1482,143,420705,4,18626,6,19158,0,0,2,5562,199,577251,5,19113,12,40341,0,0,3,6049
30853329,0,0,0,0,0,0,0,0,0,0,4,44070,0,0,0,0,0,0,0,0,16,210512,0,0,0,0,0,0,0,0,50,739116,0,0,0,0,0,0,0,0,84,1138175,1,4233,1,4233,0,0,1,4233
30853330,0,0,0,0,0,0,0,0,0,0,6,5679,0,0,0,0,0,0,0,0,30,75785,0,0,2,59333,0,0,0,0,101,234960,0,0,5,64721,0,0,0,0,150,592976,0,0,7,67979,0,0,0,0
30853331,0,0,0,0,0,0,0,0,0,0,8,15199,0,0,0,0,0,0,0,0,42,77108,2,1726,2,1726,1,162,0,0,178,217385,5,8020,6,8059,1,162,1,879,289,327227,5,8020,6,8059,1,162,1,879
30853332,0,0,0,0,0,0,0,0,0,0,8,15199,0,0,0,0,0,0,0,0,42,77108,2,1726,2,1726,1,162,0,0,178,217385,5,8020,6,8059,1,162,1,879,289,327227,5,8020,6,8059,1,162,1,879
30853523,0,0,0,0,0,0,0,0,0,0,8,20625,0,0,0,0,0,0,0,0,46,93145,1,1564,1,1564,0,0,0,0,142,234251,7,8932,6,8059,1,162,1,879,255,359013,9,10950,8,10077,2,392,1,879
30853524,0,0,0,0,0,0,0,0,0,0,8,17748,0,0,0,0,0,0,0,0,44,95002,1,1564,1,1564,0,0,0,0,164,247247,7,8932,6,8059,1,162,1,879,296,374168,9,10950,8,10077,2,392,1,879
30853525,0,0,0,0,0,0,0,0,0,0,8,17748,0,0,0,0,0,0,0,0,44,95002,1,1564,1,1564,0,0,0,0,164,247247,7,8932,6,8059,1,162,1,879,296,374168,9,10950,8,10077,2,392,1,879
30853526,0,0,0,0,0,0,0,0,0,0,8,13465,1,162,1,162,1,162,0,0,44,78626,2,1726,2,1726,1,162,0,0,195,252968,7,8932,6,8059,1,162,1,879,316,350429,7,8932,6,8059,1,162,1,879
30853527,0,0,0,0,0,0,0,0,0,0,8,13465,1,162,1,162,1,162,0,0,44,78626,2,1726,2,1726,1,162,0,0,195,252968,7,8932,6,8059,1,162,1,879,316,350429,7,8932,6,8059,1,162,1,879
30853528,1,1539,0,0,0,0,0,0,0,0,8,12684,1,162,1,162,1,162,0,0,41,83495,2,1726,2,1726,1,162,0,0,205,261233,7,8932,6,8059,1,162,1,879,349,376514,8,10720,7,9847,1,162,1,879
30853529,1,1539,0,0,0,0,0,0,0,0,8,12684,1,162,1,162,1,162,0,0,41,83495,2,1726,2,1726,1,162,0,0,205,261233,7,8932,6,8059,1,162,1,879,349,376514,8,10720,7,9847,1,162,1,879
30853530,0,0,0,0,0,0,0,0,0,0,11,24147,0,0,0,0,0,0,0,0,48,95680,1,1564,1,1564,0,0,0,0,155,248069,7,8932,6,8059,1,162,1,879,269,359909,9,10950,8,10077,2,392,1,879
30853531,0,0,0,0,0,0,0,0,0,0,11,24147,0,0,0,0,0,0,0,0,48,95680,1,1564,1,1564,0,0,0,0,155,248069,7,8932,6,8059,1,162,1,879,269,359909,9,10950,8,10077,2,392,1,879
30853532,0,0,0,0,0,0,0,0,0,0,8,22398,0,0,0,0,0,0,0,0,42,86442,0,0,0,0,0,0,0,0,136,232196,6,5431,6,8059,1,162,1,879,257,360321,8,7449,8,10077,2,392,1,879
30853533,0,0,0,0,0,0,0,0,0,0,8,22398,0,0,0,0,0,0,0,0,42,86442,0,0,0,0,0,0,0,0,136,232196,6,5431,6,8059,1,162,1,879,257,360321,8,7449,8,10077,2,392,1,879
30853534,1,1596,0,0,0,0,0,0,0,0,11,26850,0,0,0,0,0,0,0,0,44,92050,2,1726,2,1726,1,162,0,0,180,231653,7,8932,6,8059,1,162,1,879,319,363151,9,10950,8,10077,2,392,1,879
30852906,0,0,0,0,0,0,0,0,0,0,10,36204,0,0,0,0,0,0,0,0,44,131565,0,0,2,3258,0,0,0,0,140,474181,0,0,3,17931,0,0,0,0,185,619341,0,0,10,98812,1,283,0,0
30852907,0,0,0,0,0,0,0,0,0,0,6,33762,0,0,0,0,0,0,0,0,25,408038,0,0,0,0,0,0,0,0,87,1198107,0,0,2,78041,0,0,0,0,167,1833198,3,4692,10,131788,1,2457,1,2457
30852908,0,0,0,0,0,0,0,0,0,0,3,135198,0,0,0,0,0,0,0,0,17,383082,1,1551,2,6186,0,0,1,1551,67,1223367,3,9203,3,8022,0,0,2,3387,156,1790712,7,20082,14,38136,3,13308,2,3387
30852909,0,0,0,0,0,0,0,0,0,0,5,87807,0,0,1,32481,0,0,0,0,26,421814,1,3237,3,36573,1,3237,1,3237,91,1097064,3,9831,11,98674,2,22693,3,9831,184,1880632,7,21323,22,191019,3,25150,6,19415
30852910,0,0,0,0,0,0,0,0,0,0,11,27827,0,0,4,9927,1,3968,0,0,36,109485,3,639,12,21444,2,9256,1,240,80,847487,3,639,16,171912,3,17201,1,240,157,1619904,4,6267,25,259058,3,17201,2,5868
30852911,0,0,0,0,0,0,0,0,0,0,5,110874,0,0,0,0,0,0,0,0,25,500178,1,1836,1,1836,0,0,1,1836,82,1286783,8,25618,7,25600,2,10804,4,14739,155,2086754,8,25618,16,39323,3,14332,4,14739
30852912,0,0,0,0,0,0,0,0,0,0,6,46119,0,0,0,0,0,0,0,0,30,147466,0,0,0,0,0,0,0,0,100,518592,0,0,6,33265,0,0,0,0,189,1040248,0,0,9,41758,0,0,0,0
30852913,0,0,0,0,0,0,0,0,0,0,5,45789,0,0,0,0,0,0,0,0,24,149745,0,0,1,2709,0,0,0,0,99,503252,0,0,5,15406,0,0,0,0,178,996402,0,0,9,52255,0,0,0,0
30852914,1,5196,0,0,0,0,0,0,0,0,11,28119,0,0,1,231,0,0,0,0,46,269572,4,15365,7,25523,0,0,3,12677,110,583837,5,17273,18,72315,0,0,3,12677,170,1121965,7,22967,36,147042,3,25150,5,18371
30852915,0,0,0,0,0,0,0,0,0,0,5,25968,0,0,0,0,0,0,0,0,19,224106,0,0,0,0,0,0,0,0,74,801749,4,9129,4,8996,0,0,2,8730,157,1629993,6,13602,17,38994,2,9256,4,13203
30852916,0,0,0,0,0,0,0,0,0,0,7,21519,0,0,0,0,0,0,0,0,33,91887,0,0,0,0,0,0,0,0,77,237280,0,0,1,378,0,0,0,0,113,577490,0,0,6,19264,2,5823,0,0
30852917,0,0,0,0,0,0,0,0,0,0,3,49509,0,0,0,0,0,0,0,0,14,207722,0,0,0,0,0,0,0,0,62,803770,1,3102,2,3221,0,0,1,3102,107,1245046,4,7734,4,7601,0,0,2,7335
30852918,0,0,0,0,0,0,0,0,0,0,2,16638,0,0,0,0,0,0,0,0,14,204563,0,0,0,0,0,0,0,0,57,741675,1,3102,2,3221,0,0,1,3102,98,1244612,3,7482,4,7601,0,0,2,7335
30852919,0,0,0,0,0,0,0,0,0,0,2,39546,0,0,0,0,0,0,0,0,17,268103,0,0,0,0,0,0,0,0,64,809854,1,3102,2,3221,0,0,1,3102,115,1243420,4,7734,4,7601,0,0,2,7335
30852920,0,0,0,0,0,0,0,0,0,0,4,18363,0,0,0,0,0,0,0,0,19,99743,0,0,1,11688,0,0,0,0,57,290702,0,0,1,11688,0,0,0,0,98,438537,1,1044,7,27951,0,0,1,1044
30853129,1,441,0,0,0,0,0,0,0,0,26,9693,0,0,0,0,0,0,0,0,96,35520,0,0,0,0,0,0,0,0,278,99436,0,0,2,914,0,0,0,0,555,198096,1,1002,2,914,0,0,0,0
30853130,1,441,0,0,0,0,0,0,0,0,26,9693,0,0,0,0,0,0,0,0,96,35520,0,0,0,0,0,0,0,0,278,99436,0,0,2,914,0,0,0,0,555,198096,1,1002,2,914,0,0,0,0
30853131,3,657,0,0,0,0,0,0,0,0,33,11574,0,0,0,0,0,0,0,0,134,47879,0,0,1,656,0,0,0,0,318,114430,1,1002,2,914,0,0,0,0,596,190768,1,1002,2,914,0,0,0,0
30853132,3,657,0,0,0,0,0,0,0,0,33,11574,0,0,0,0,0,0,0,0,134,47879,0,0,1,656,0,0,0,0,318,114430,1,1002,2,914,0,0,0,0,596,190768,1,1002,2,914,0,0,0,0
30853133,2,396,0,0,0,0,0,0,0,0,38,8856,0,0,1,258,0,0,0,0,160,50399,0,0,1,258,0,0,0,0,338,101649,1,1002,2,914,0,0,0,0,578,157923,1,1002,4,965,0,0,0,0
30853134,2,396,0,0,0,0,0,0,0,0,38,8856,0,0,1,258,0,0,0,0,160,50399,0,0,1,258,0,0,0,0,338,101649,1,1002,2,914,0,0,0,0,578,157923,1,1002,4,965,0,0,0,0
30853135,0,0,0,0,0,0,0,0,0,0,5,7828,0,0,0,0,0,0,0,0,42,347657,3,5941,4,10409,1,844,2,5097,99,1184659,3,5941,6,13272,1,844,2,5097,144,1805373,4,11569,14,41641,1,844,3,10725
30853136,0,0,0,0,0,0,0,0,0,0,6,55797,0,0,0,0,0,0,0,0,30,240454,1,3102,2,3221,0,0,1,3102,84,956787,3,5941,8,13513,1,844,2,5097,123,1454837,4,11569,11,34331,1,844,3,10725
30853137,1,285,0,0,0,0,0,0,0,0,23,7686,0,0,0,0,0,0,0,0,107,43749,1,3501,0,0,0,0,0,0,288,120234,2,3846,1,345,0,0,0,0,364,230086,4,4704,3,1203,2,858,0,0
30853138,1,285,0,0,0,0,0,0,0,0,23,7686,0,0,0,0,0,0,0,0,107,43749,1,3501,0,0,0,0,0,0,288,120234,2,3846,1,345,0,0,0,0,364,230086,4,4704,3,1203,2,858,0,0
30853139,2,624,0,0,0,0,0,0,0,0,30,10356,0,0,0,0,0,0,0,0,97,35154,0,0,0,0,0,0,0,0,242,98664,2,3846,1,345,0,0,0,0,357,214117,5,7752,3,1203,2,858,0,0
30853333,0,0,0,0,0,0,0,0,0,0,7,35937,0,0,2,9324,0,0,0,0,31,153108,0,0,4,15126,0,0,0,0,88,507525,1,1044,6,27858,0,0,1,1044,169,926991,1,1044,11,75412,1,19456,1,1044
30853334,0,0,0,0,0,0,0,0,0,0,5,42687,0,0,0,0,0,0,0,0,44,110469,0,0,2,3258,0,0,0,0,142,478030,0,0,3,6135,0,0,0,0,188,655501,0,0,8,83856,0,0,0,0
30853335,1,924,0,0,0,0,0,0,0,0,13,49318,0,0,0,0,0,0,0,0,53,261376,0,0,2,7302,0,0,0,0,135,801322,1,1647,6,31089,0,0,1,1647,247,1381364,2,2379,15,54088,0,0,2,2379
30853336,0,0,0,0,0,0,0,0,0,0,4,46866,0,0,0,0,0,0,0,0,33,264009,0,0,0,0,0,0,0,0,94,896060,2,6537,4,7121,1,2457,2,6537,191,1504741,6,20491,13,30429,1,2457,5,18583
30853337,1,3225,0,0,0,0,0,0,0,0,5,15109,0,0,0,0,0,0,0,0,33,91316,0,0,1,5970,0,0,0,0,104,418113,1,327,4,22641,0,0,0,0,185,768456,2,2355,10,45578,2,14376,0,0
30853338,0,0,0,0,0,0,0,0,0,0,5,43812,0,0,0,0,0,0,0,0,40,233889,0,0,0,0,0,0,0,0,97,779599,2,6537,5,7397,1,2457,2,6537,200,1393471,5,14941,13,26304,1,2457,4,13033
30853339,0,0,0,0,0,0,0,0,0,0,6,24510,0,0,0,0,0,0,0,0,40,209978,0,0,0,0,0,0,0,0,98,730493,2,6537,5,7397,1,2457,2,6537,201,1180531,5,14941,13,24483,1,2457,4,13033
30853340,0,0,0,0,0,0,0,0,0,0,9,25541,0,0,0,0,0,0,0,0,68,96366,0,0,0,0,0,0,0,0,214,263553,1,5337,3,7596,1,1899,1,5337,386,480746,3,6720,8,40162,1,1899,3,6720
30853341,1,29,0,0,0,0,0,0,0,0,10,87903,1,18,0,0,0,0,0,0,34,381822,2,7458,4,8086,1,7440,0,0,108,1401494,6,22231,16,49307,3,14332,2,11352,171,2640167,12,38174,25,97735,5,23404,6,20453
30853342,0,0,0,0,0,0,0,0,0,0,1,71310,0,0,0,0,0,0,0,0,14,257903,0,0,3,15316,0,0,0,0,50,475103,2,880,5,16264,1,844,0,0,103,853016,4,5977,12,29154,1,844,2,5097
30853343,1,138,0,0,0,0,0,0,0,0,14,43298,0,0,0,0,0,0,0,0,56,265405,0,0,0,0,0,0,0,0,139,851237,1,1647,8,28644,0,0,1,1647,208,1310321,3,6813,16,53025,0,0,3,6813
30853344,0,0,0,0,0,0,0,0,0,0,6,92679,0,0,0,0,0,0,0,0,21,184237,2,399,1,147,0,0,0,0,83,823599,4,4872,14,156987,2,9256,2,4473,147,1361346,5,7974,18,177081,3,17201,3,7575
30853345,1,2028,0,0,0,0,0,0,0,0,10,38385,0,0,0,0,0,0,0,0,43,124776,0,0,2,3258,0,0,0,0,133,508540,0,0,4,35790,0,0,0,0,196,667530,0,0,10,98812,1,283,0,0
30853346,0,0,0,0,0,0,0,0,0,0,7,62094,0,0,1,17859,0,0,0,0,33,281572,0,0,2,23979,0,0,0,0,102,675062,0,0,6,29509,0,0,0,0,215,1068797,0,0,9,33742,0,0,0,0
30853347,3,2577,0,0,0,0,0,0,0,0,14,14745,0,0,0,0,0,0,0,0,55,50172,0,0,0,0,0,0,0,0,150,139912,1,230,1,230,1,230,0,0,281,445053,11,27036,11,29664,2,392,2,6231
30853535,1,1596,0,0,0,0,0,0,0,0,11,26850,0,0,0,0,0,0,0,0,44,92050,2,1726,2,1726,1,162,0,0,180,231653,7,8932,6,8059,1,162,1,879,319,363151,9,10950,8,10077,2,392,1,879
30853536,0,0,0,0,0,0,0,0,0,0,6,84351,0,0,0,0,0,0,0,0,27,372602,0,0,3,26856,0,0,0,0,131,721969,0,0,5,29229,0,0,0,0,226,983249,0,0,13,95301,0,0,0,0
30853537,0,0,0,0,0,0,0,0,0,0,8,19216,1,487,1,487,0,0,1,487,45,200726,1,487,4,8158,0,0,1,487,104,532421,4,10861,7,18532,1,2457,3,8953,163,841199,5,14941,12,31575,1,2457,4,13033
30853538,0,0,0,0,0,0,0,0,0,0,5,82169,0,0,0,0,0,0,0,0,37,321667,0,0,3,8493,0,0,0,0,148,908864,1,1647,8,34860,0,0,1,1647,242,1313981,2,2379,19,105618,1,327,2,2379
30853539,0,0,0,0,0,0,0,0,0,0,3,53964,0,0,0,0,0,0,0,0,26,417902,2,3035,3,10715,0,0,2,3035,84,1287780,3,5035,17,78508,2,8816,2,3035,142,1938869,8,21542,27,117922,4,19620,3,8663
30853540,0,0,0,0,0,0,0,0,0,0,9,114817,0,0,0,0,0,0,0,0,28,389373,3,5035,6,15559,0,0,2,3035,90,1344356,3,5035,15,64292,1,3528,2,3035,154,2161996,8,21542,28,118596,4,19620,3,8663
30853541,0,0,0,0,0,0,0,0,0,0,12,42522,1,5550,2,7542,0,0,1,5550,55,271315,5,17273,9,22697,0,0,3,12677,126,796434,7,22967,22,112936,3,25150,5,18371,174,1330256,7,22967,30,157516,3,25150,5,18371
30853542,0,0,0,0,0,0,0,0,0,0,8,64575,0,0,1,231,0,0,0,0,49,248301,4,15365,7,19799,0,0,3,12677,121,666488,5,17273,22,87570,0,0,3,12677,172,1194360,7,22967,36,184120,3,25150,5,18371
30853543,0,0,0,0,0,0,0,0,0,0,1,30324,0,0,0,0,0,0,0,0,27,379168,2,7458,4,10305,0,0,1,5550,108,1013992,6,20279,15,106095,3,25150,5,18371,189,1775368,8,24011,22,130431,3,25150,6,19415
30853544,0,0,0,0,0,0,0,0,0,0,6,53538,0,0,0,0,0,0,0,0,24,125511,0,0,2,6534,0,0,0,0,83,685660,1,327,6,63221,0,0,0,0,177,1175497,2,4407,11,88498,0,0,1,4080
30853545,0,0,0,0,0,0,0,0,0,0,6,53538,0,0,0,0,0,0,0,0,24,125511,0,0,2,6534,0,0,0,0,83,685660,1,327,6,63221,0,0,0,0,177,1175497,2,4407,11,88498,0,0,1,4080
30853546,0,0,0,0,0,0,0,0,0,0,7,22998,0,0,0,0,0,0,0,0,26,198093,0,0,2,6534,0,0,0,0,93,731123,1,327,7,63621,0,0,0,0,170,1260312,2,4407,11,88498,0,0,1,4080
30853547,0,0,0,0,0,0,0,0,0,0,7,22998,0,0,0,0,0,0,0,0,26,198093,0,0,2,6534,0,0,0,0,93,731123,1,327,7,63621,0,0,0,0,170,1260312,2,4407,11,88498,0,0,1,4080
30853548,1,1701,0,0,1,1701,0,0,0,0,10,22488,0,0,2,5220,0,0,0,0,31,60831,0,0,5,11679,0,0,0,0,53,95880,0,0,5,11679,0,0,0,0,81,170457,0,0,9,18294,1,5283,0,0
30853549,1,1701,0,0,1,1701,0,0,0,0,10,22488,0,0,2,5220,0,0,0,0,31,60831,0,0,5,11679,0,0,0,0,53,95880,0,0,5,11679,0,0,0,0,81,170457,0,0,9,18294,1,5283,0,0
30852921,0,0,0,0,0,0,0,0,0,0,6,24750,0,0,0,0,0,0,0,0,25,101613,0,0,1,11688,0,0,0,0,54,271385,0,0,1,11688,0,0,0,0,94,516260,1,1044,7,27951,0,0,1,1044
30852922,1,2223,0,0,0,0,0,0,0,0,5,15891,0,0,0,0,0,0,0,0,26,83370,0,0,0,0,0,0,0,0,65,395527,0,0,3,88685,1,31437,0,0,103,795186,1,1044,6,102629,1,31437,1,1044
30852923,1,2184,0,0,0,0,0,0,0,0,6,20580,0,0,0,0,0,0,0,0,27,106775,0,0,0,0,0,0,0,0,60,286946,0,0,1,11688,0,0,0,0,101,639097,1,1044,7,70802,0,0,1,1044
30852924,1,2151,0,0,0,0,0,0,0,0,8,22113,0,0,0,0,0,0,0,0,28,107423,0,0,0,0,0,0,0,0,64,433471,0,0,3,88685,1,31437,0,0,103,704164,1,1044,6,96884,1,31437,1,1044
30852925,3,1119,0,0,0,0,0,0,0,0,25,8292,0,0,0,0,0,0,0,0,62,25038,0,0,0,0,0,0,0,0,217,75951,2,3846,1,345,0,0,0,0,298,162088,4,7590,2,1041,1,696,0,0
30852926,3,1119,0,0,0,0,0,0,0,0,25,8292,0,0,0,0,0,0,0,0,62,25038,0,0,0,0,0,0,0,0,217,75951,2,3846,1,345,0,0,0,0,298,162088,4,7590,2,1041,1,696,0,0
30852927,0,0,0,0,0,0,0,0,0,0,3,111120,0,0,0,0,0,0,0,0,30,405436,1,1044,2,46604,0,0,1,1044,86,1082746,1,1044,3,79085,0,0,1,1044,139,1635490,2,4281,11,195644,3,54130,2,4281
30852928,1,4670,0,0,0,0,0,0,0,0,10,96959,0,0,0,0,0,0,0,0,58,299656,0,0,2,5940,0,0,0,0,141,816762,1,1647,10,40812,0,0,1,1647,229,1428439,3,6813,21,81448,0,0,3,6813
30852929,0,0,0,0,0,0,0,0,0,0,5,92532,0,0,0,0,0,0,0,0,40,264899,0,0,0,0,0,0,0,0,150,601523,4,8506,7,9366,1,2457,4,8506,202,886388,4,8506,12,17928,1,2457,4,8506
30852930,0,0,0,0,0,0,0,0,0,0,7,113120,0,0,0,0,0,0,0,0,50,385078,1,1647,7,28873,0,0,1,1647,144,883004,3,6813,18,79918,0,0,3,6813,246,1334809,3,6813,33,132623,2,19783,3,6813
30852931,0,0,0,0,0,0,0,0,0,0,15,54099,1,5550,3,9753,0,0,1,5550,49,308072,4,14585,9,30701,0,0,3,12677,126,861555,7,22967,22,108337,3,25150,5,18371,185,1383620,7,22967,33,171559,3,25150,5,18371
30852932,0,0,0,0,0,0,0,0,0,0,11,27597,0,0,0,0,0,0,0,0,56,118207,0,0,2,3258,0,0,0,0,149,473466,0,0,5,65468,0,0,0,0,183,637521,0,0,6,83327,0,0,0,0
30852933,0,0,0,0,0,0,0,0,0,0,4,83667,0,0,0,0,0,0,0,0,21,308167,1,4233,1,4233,0,0,1,4233,58,851223,1,4233,1,4233,0,0,1,4233,93,1385793,1,4233,2,135543,0,0,1,4233
30852934,0,0,0,0,0,0,0,0,0,0,5,68871,0,0,0,0,0,0,0,0,19,358992,0,0,0,0,0,0,0,0,52,688479,1,4233,1,4233,0,0,1,4233,77,1143152,1,4233,1,4233,0,0,1,4233
30853140,2,624,0,0,0,0,0,0,0,0,30,10356,0,0,0,0,0,0,0,0,97,35154,0,0,0,0,0,0,0,0,242,98664,2,3846,1,345,0,0,0,0,357,214117,5,7752,3,1203,2,858,0,0
30853141,0,0,0,0,0,0,0,0,0,0,3,177365,0,0,0,0,0,0,0,0,25,483514,1,5628,5,16477,1,3528,1,5628,96,1256293,4,16489,17,49736,5,23588,1,5628,185,1998799,9,23537,31,97094,5,23588,4,10658
30853142,1,5394,0,0,0,0,0,0,0,0,8,29164,0,0,0,0,0,0,0,0,29,126139,0,0,2,15696,0,0,0,0,125,336152,0,0,7,45136,0,0,0,0,202,481632,2,13064,13,59928,0,0,0,0
30853143,1,5394,0,0,0,0,0,0,0,0,8,27538,0,0,0,0,0,0,0,0,30,126742,0,0,2,15696,0,0,0,0,125,335358,0,0,7,45136,0,0,0,0,204,520481,2,13064,13,59928,0,0,0,0
30853144,1,2688,0,0,0,0,0,0,0,0,7,46038,0,0,0,0,0,0,0,0,26,127711,0,0,4,40878,0,0,0,0,121,330529,0,0,10,46732,0,0,0,0,186,450500,2,13064,13,59928,0,0,0,0
30853145,1,981,0,0,0,0,0,0,0,0,6,42766,0,0,0,0,0,0,0,0,28,128850,0,0,3,28200,0,0,0,0,117,322587,0,0,10,46732,0,0,0,0,183,438221,2,13064,13,59928,0,0,0,0
30853146,0,0,0,0,0,0,0,0,0,0,7,46038,0,0,0,0,0,0,0,0,26,141267,0,0,4,40878,0,0,0,0,118,324987,0,0,10,46732,0,0,0,0,184,439586,2,13064,13,59928,0,0,0,0
30853147,0,0,0,0,0,0,0,0,0,0,8,29164,0,0,0,0,0,0,0,0,29,123985,0,0,2,13542,0,0,0,0,122,325615,0,0,7,45136,0,0,0,0,202,482514,2,13064,13,59928,0,0,0,0
30853148,1,2688,0,0,0,0,0,0,0,0,6,29325,0,0,0,0,0,0,0,0,24,102791,0,0,3,14338,0,0,0,0,123,334016,0,0,10,46732,0,0,0,0,189,466709,2,13064,13,59928,0,0,0,0
30853149,1,2688,0,0,0,0,0,0,0,0,7,34719,0,0,0,0,0,0,0,0,25,110861,0,0,3,14338,0,0,0,0,124,336614,0,0,9,46402,0,0,0,0,191,467075,2,13064,13,59928,0,0,0,0
30853150,0,0,0,0,0,0,0,0,0,0,5,20842,0,0,0,0,0,0,0,0,28,119029,0,0,2,13542,0,0,0,0,123,343111,0,0,7,45136,0,0,0,0,200,467089,2,13064,13,59928,0,0,0,0
30853151,0,0,0,0,0,0,0,0,0,0,8,37104,0,0,1,12678,0,0,0,0,30,126742,0,0,2,15696,0,0,0,0,123,343359,0,0,7,45136,0,0,0,0,204,520442,2,13064,13,59928,0,0,0,0
