FID,BTAWithin100m,BTAWithin100mWithAmenityData,BTAWithin100mWithNameData,BTAWithin100mWithReligionData,BTAWithin100mWithWebsiteData,BTAWithin225m,BTAWithin225mWithAmenityData,BTAWithin225mWithNameData,BTAWithin225mWithReligionData,BTAWithin225mWithWebsiteData,BTAWithin25m,BTAWithin25mWithAmenityData,BTAWithin25mWithNameData,BTAWithin400m,BTAWithin400mWithAmenityData,BTAWithin400mWithNameData,BTAWithin400mWithReligionData,BTAWithin400mWithWebsiteData,BTAWithin625m,BTAWithin625mWithAmenityData,BTAWithin625mWithNameData,BTAWithin625mWithReligionData,BTAWithin625mWithWebsiteData,BuildingsWithin100m,BuildingsWithin100mWithAmenityData,BuildingsWithin100mWithNameData,BuildingsWithin100mWithReligionData,BuildingsWithin100mWithWebsiteData,BuildingsWithin225m,BuildingsWithin225mWithAmenityData,BuildingsWithin225mWithNameData,BuildingsWithin225mWithReligionData,BuildingsWithin225mWithWebsiteData,BuildingsWithin25m,BuildingsWithin400m,BuildingsWithin400mWithAmenityData,BuildingsWithin400mWithNameData,BuildingsWithin400mWithReligionData,BuildingsWithin400mWithWebsiteData,BuildingsWithin625m,BuildingsWithin625mWithAmenityData,BuildingsWithin625mWithNameData,BuildingsWithin625mWithReligionData,BuildingsWithin625mWithWebsiteData,END_DAY_0,END_MONTH_0,END_TIME_0,END_TIME_1,START_DAY_1,START_TIME_0,START_TIME_1,VF_PLATSER_0,END_TIME_0_nan_mask,START_TIME_0_nan_mask,START_WEEKDAY_0_nan_mask,VEHICLE_0_nan_mask,VF_PLATS_TYP_0_nan_mask
30864227,73265.0,0.0,0.0,0.0,0.0,175779.0,14383.0,14383.0,4860.0,14383.0,0.0,0.0,0.0,404920.0,17182.0,28894.0,4860.0,28894.0,743656.0,23230.0,30742.0,4860.0,28894.0,10,0,0,0,0,40,4,4,2,4,0,153,6,6,2,6,469,8,8,2,6,15,5,800,1800,16,1000,800,0,1,1,1,1,1
30864228,73265.0,0.0,0.0,0.0,0.0,175779.0,14383.0,14383.0,4860.0,14383.0,0.0,0.0,0.0,404920.0,17182.0,28894.0,4860.0,28894.0,743656.0,23230.0,30742.0,4860.0,28894.0,10,0,0,0,0,40,4,4,2,4,0,153,6,6,2,6,469,8,8,2,6,31,10,1600,1800,16,1000,800,0,1,1,0,1,1
30864229,73265.0,0.0,0.0,0.0,0.0,175779.0,14383.0,14383.0,4860.0,14383.0,0.0,0.0,0.0,404920.0,17182.0,28894.0,4860.0,28894.0,743656.0,23230.0,30742.0,4860.0,28894.0,10,0,0,0,0,40,4,4,2,4,0,153,6,6,2,6,469,8,8,2,6,15,5,800,1800,16,1000,800,0,1,1,1,1,1
30864230,73265.0,0.0,0.0,0.0,0.0,175779.0,14383.0,14383.0,4860.0,14383.0,0.0,0.0,0.0,404920.0,17182.0,28894.0,4860.0,28894.0,743656.0,23230.0,30742.0,4860.0,28894.0,10,0,0,0,0,40,4,4,2,4,0,153,6,6,2,6,469,8,8,2,6,31,10,1600,1800,16,1000,800,0,1,1,0,1,1
30864231,73265.0,0.0,0.0,0.0,0.0,175779.0,14383.0,14383.0,4860.0,14383.0,0.0,0.0,0.0,404920.0,17182.0,28894.0,4860.0,28894.0,743656.0,23230.0,30742.0,4860.0,28894.0,10,0,0,0,0,40,4,4,2,4,0,153,6,6,2,6,469,8,8,2,6,15,5,800,1800,16,1000,800,0,1,1,1,1,1
30864232,58653.0,480.0,480.0,480.0,480.0,167822.0,10003.0,10003.0,480.0,10003.0,0.0,0.0,0.0,383869.0,17182.0,15937.0,4860.0,15937.0,733411.0,23230.0,31075.0,4860.0,28894.0,10,1,1,1,1,38,3,3,1,3,0,150,6,5,2,5,478,8,9,2,6,31,10,1800,800,1,800,1000,0,1,1,0,1,1
30864233,58653.0,480.0,480.0,480.0,480.0,167822.0,10003.0,10003.0,480.0,10003.0,0.0,0.0,0.0,383869.0,17182.0,15937.0,4860.0,15937.0,733411.0,23230.0,31075.0,4860.0,28894.0,10,1,1,1,1,38,3,3,1,3,0,150,6,5,2,5,478,8,9,2,6,15,5,800,1800,16,1000,800,0,1,1,1,1,1
30864234,58653.0,480.0,480.0,480.0,480.0,167822.0,10003.0,10003.0,480.0,10003.0,0.0,0.0,0.0,383869.0,17182.0,15937.0,4860.0,15937.0,733411.0,23230.0,31075.0,4860.0,28894.0,10,1,1,1,1,38,3,3,1,3,0,150,6,5,2,5,478,8,9,2,6,31,10,1600,1800,16,1000,800,0,1,1,0,1,1
30863739,23331.0,0.0,0.0,0.0,0.0,89645.0,9195.0,0.0,0.0,0.0,0.0,0.0,0.0,149882.0,9195.0,13693.0,0.0,0.0,282786.0,23046.0,35185.0,0.0,0.0,24,0,0,0,0,104,1,0,0,0,0,145,1,3,0,0,218,2,4,0,0,0,0,800,800,0,1200,1200,0,1,1,1,1,1
30863740,13143.0,0.0,0.0,0.0,0.0,55695.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,273257.0,5220.0,1525.0,0.0,1192.0,722814.0,21800.0,3597.0,480.0,1672.0,10,0,0,0,0,74,0,0,0,0,1,233,3,2,0,1,556,7,5,1,2,31,10,0,800,1,0,1600,15,0,0,0,1,1
30863741,13143.0,0.0,0.0,0.0,0.0,55695.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,273257.0,5220.0,1525.0,0.0,1192.0,722814.0,21800.0,3597.0,480.0,1672.0,10,0,0,0,0,74,0,0,0,0,1,233,3,2,0,1,556,7,5,1,2,15,5,800,0,16,1600,0,15,1,1,1,1,1
30863742,15846.0,0.0,0.0,0.0,0.0,87765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293178.0,4926.0,1525.0,0.0,1192.0,747752.0,21800.0,3853.0,480.0,1672.0,9,0,0,0,0,46,0,0,0,0,0,192,1,2,0,1,559,7,5,1,2,31,10,0,800,1,0,1600,8,0,0,0,1,1
30863743,15846.0,0.0,0.0,0.0,0.0,87765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293178.0,4926.0,1525.0,0.0,1192.0,747752.0,21800.0,3853.0,480.0,1672.0,9,0,0,0,0,46,0,0,0,0,0,192,1,2,0,1,559,7,5,1,2,15,5,800,0,16,1600,0,8,1,1,1,1,1
30863744,18875.0,0.0,0.0,0.0,0.0,72079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223681.0,0.0,0.0,0.0,0.0,577555.0,3033.0,2493.0,0.0,0.0,10,0,0,0,0,37,0,0,0,0,0,167,0,0,0,0,449,1,1,0,0,31,10,0,800,1,0,1600,28,0,0,0,1,1
30863745,18875.0,0.0,0.0,0.0,0.0,72079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223681.0,0.0,0.0,0.0,0.0,577555.0,3033.0,2493.0,0.0,0.0,10,0,0,0,0,37,0,0,0,0,0,167,0,0,0,0,449,1,1,0,0,15,5,800,0,16,1600,0,28,1,1,1,1,1
30863746,25807.0,0.0,0.0,0.0,0.0,75523.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,178164.0,4230.0,1524.0,0.0,0.0,626888.0,17997.0,172268.0,0.0,1995.0,12,0,0,0,0,62,0,0,0,0,2,158,2,2,0,0,256,4,9,0,1,31,10,1800,800,1,800,1200,14,1,1,0,1,1
30863747,25807.0,0.0,0.0,0.0,0.0,75523.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,178164.0,4230.0,1524.0,0.0,0.0,626888.0,17997.0,172268.0,0.0,1995.0,12,0,0,0,0,62,0,0,0,0,2,158,2,2,0,0,256,4,9,0,1,15,5,800,1800,16,1200,800,14,1,1,1,1,1
30863748,25807.0,0.0,0.0,0.0,0.0,75523.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,178164.0,4230.0,1524.0,0.0,0.0,626888.0,17997.0,172268.0,0.0,1995.0,12,0,0,0,0,62,0,0,0,0,2,158,2,2,0,0,256,4,9,0,1,31,10,1500,1800,16,800,800,14,1,1,0,1,1
30863749,25807.0,0.0,0.0,0.0,0.0,75523.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,178164.0,4230.0,1524.0,0.0,0.0,626888.0,17997.0,172268.0,0.0,1995.0,12,0,0,0,0,62,0,0,0,0,2,158,2,2,0,0,256,4,9,0,1,15,5,800,1800,16,1200,800,14,1,1,1,1,1
30863750,23240.0,0.0,0.0,0.0,0.0,103448.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,302892.0,444.0,1192.0,0.0,1192.0,635408.0,15272.0,11109.0,0.0,10306.0,3,0,0,0,0,54,2,0,0,0,0,226,3,1,0,1,581,4,4,0,2,31,10,0,800,1,0,1600,21,0,0,0,1,1
30863751,23240.0,0.0,0.0,0.0,0.0,103448.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,302892.0,444.0,1192.0,0.0,1192.0,635408.0,15272.0,11109.0,0.0,10306.0,3,0,0,0,0,54,2,0,0,0,0,226,3,1,0,1,581,4,4,0,2,15,5,800,0,16,1600,0,21,1,1,1,1,1
30863752,6939.0,0.0,0.0,0.0,0.0,116694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342990.0,6528.0,1935.0,480.0,480.0,719574.0,23391.0,19310.0,4860.0,17129.0,5,0,0,0,0,25,0,0,0,0,0,160,3,3,1,1,546,9,9,2,6,31,10,0,800,1,0,1600,4,0,0,0,1,1
30863963,38761.0,3900.0,8544.0,0.0,8544.0,122353.0,7821.0,8544.0,0.0,8544.0,11190.0,0.0,8544.0,616276.0,342204.0,363912.0,0.0,339996.0,1001916.0,347958.0,466290.0,1524.0,346170.0,11,1,1,0,1,40,2,1,0,1,3,96,4,10,0,2,223,7,18,1,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863964,38761.0,3900.0,8544.0,0.0,8544.0,122353.0,7821.0,8544.0,0.0,8544.0,11190.0,0.0,8544.0,616276.0,342204.0,363912.0,0.0,339996.0,1001916.0,347958.0,466290.0,1524.0,346170.0,11,1,1,0,1,40,2,1,0,1,3,96,4,10,0,2,223,7,18,1,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863965,36592.0,3900.0,8544.0,0.0,8544.0,123087.0,7821.0,8544.0,0.0,8544.0,2552.0,0.0,0.0,643851.0,342204.0,390246.0,0.0,339996.0,998190.0,347958.0,466290.0,1524.0,346170.0,10,1,1,0,1,44,2,1,0,1,1,98,4,11,0,2,219,7,18,1,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863966,36592.0,3900.0,8544.0,0.0,8544.0,123087.0,7821.0,8544.0,0.0,8544.0,2552.0,0.0,0.0,643851.0,342204.0,390246.0,0.0,339996.0,998190.0,347958.0,466290.0,1524.0,346170.0,10,1,1,0,1,44,2,1,0,1,1,98,4,11,0,2,219,7,18,1,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863967,39699.0,7821.0,0.0,0.0,0.0,162157.0,7821.0,17049.0,0.0,8544.0,3348.0,0.0,0.0,675704.0,342204.0,396420.0,0.0,346170.0,1008776.0,346434.0,464766.0,0.0,346170.0,11,2,0,0,0,50,2,2,0,1,1,112,4,12,0,3,228,6,17,0,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863968,39699.0,7821.0,0.0,0.0,0.0,162157.0,7821.0,17049.0,0.0,8544.0,3348.0,0.0,0.0,675704.0,342204.0,396420.0,0.0,346170.0,1008776.0,346434.0,464766.0,0.0,346170.0,11,2,0,0,0,50,2,2,0,1,1,112,4,12,0,3,228,6,17,0,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863969,55401.0,7821.0,0.0,0.0,0.0,164340.0,7821.0,17049.0,0.0,8544.0,3348.0,0.0,0.0,691304.0,342204.0,396420.0,0.0,346170.0,1013513.0,346434.0,464766.0,0.0,346170.0,12,2,0,0,0,50,2,2,0,1,1,113,4,12,0,3,230,6,17,0,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863970,55401.0,7821.0,0.0,0.0,0.0,164340.0,7821.0,17049.0,0.0,8544.0,3348.0,0.0,0.0,691304.0,342204.0,396420.0,0.0,346170.0,1013513.0,346434.0,464766.0,0.0,346170.0,12,2,0,0,0,50,2,2,0,1,1,113,4,12,0,3,230,6,17,0,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863971,27382.0,3900.0,8544.0,0.0,8544.0,121322.0,10752.0,11475.0,0.0,8544.0,8638.0,0.0,8544.0,613404.0,342204.0,363422.0,0.0,339996.0,1002338.0,347958.0,466290.0,1524.0,346170.0,8,1,1,0,1,38,3,2,0,1,2,94,4,9,0,2,222,7,18,1,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863972,27382.0,3900.0,8544.0,0.0,8544.0,121322.0,10752.0,11475.0,0.0,8544.0,8638.0,0.0,8544.0,613404.0,342204.0,363422.0,0.0,339996.0,1002338.0,347958.0,466290.0,1524.0,346170.0,8,1,1,0,1,38,3,2,0,1,2,94,4,9,0,2,222,7,18,1,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863973,38761.0,3900.0,8544.0,0.0,8544.0,122431.0,7821.0,8544.0,0.0,8544.0,11096.0,0.0,8544.0,640790.0,342204.0,390246.0,0.0,339996.0,998460.0,347958.0,466290.0,1524.0,346170.0,11,1,1,0,1,42,2,1,0,1,2,96,4,11,0,2,221,7,18,1,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863974,38761.0,3900.0,8544.0,0.0,8544.0,122431.0,7821.0,8544.0,0.0,8544.0,11096.0,0.0,8544.0,640790.0,342204.0,390246.0,0.0,339996.0,998460.0,347958.0,466290.0,1524.0,346170.0,11,1,1,0,1,42,2,1,0,1,2,96,4,11,0,2,221,7,18,1,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863975,29302.0,3900.0,8544.0,0.0,8544.0,156576.0,7821.0,8544.0,0.0,8544.0,3348.0,0.0,0.0,669497.0,342204.0,390246.0,0.0,339996.0,1005911.0,346434.0,464766.0,0.0,346170.0,11,1,1,0,1,48,2,1,0,1,1,109,4,11,0,2,227,6,17,0,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863976,29302.0,3900.0,8544.0,0.0,8544.0,156576.0,7821.0,8544.0,0.0,8544.0,3348.0,0.0,0.0,669497.0,342204.0,390246.0,0.0,339996.0,1005911.0,346434.0,464766.0,0.0,346170.0,11,1,1,0,1,48,2,1,0,1,1,109,4,11,0,2,227,6,17,0,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30864016,19605.0,0.0,0.0,0.0,0.0,90633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278052.0,3684.0,29008.0,0.0,12218.0,694480.0,16038.0,40222.0,6690.0,34196.0,11,0,0,0,0,43,0,0,0,0,0,235,1,11,0,2,622,7,16,2,6,31,10,0,800,1,0,1600,12,0,0,0,1,1
30864017,19605.0,0.0,0.0,0.0,0.0,90633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278052.0,3684.0,29008.0,0.0,12218.0,694480.0,16038.0,40222.0,6690.0,34196.0,11,0,0,0,0,43,0,0,0,0,0,235,1,11,0,2,622,7,16,2,6,15,5,800,0,16,1600,0,12,1,1,1,1,1
30864018,32628.0,0.0,0.0,0.0,12306.0,120669.0,10374.0,24533.0,6690.0,31214.0,0.0,0.0,0.0,286386.0,10515.0,33655.0,6690.0,31214.0,603385.0,14875.0,37701.0,6690.0,31954.0,11,0,0,0,1,52,3,7,2,5,0,123,4,12,2,5,451,6,14,2,6,0,0,600,600,0,1000,1000,94,1,1,1,1,1
30864019,32628.0,0.0,0.0,0.0,12306.0,120669.0,10374.0,24533.0,6690.0,31214.0,0.0,0.0,0.0,286386.0,10515.0,33655.0,6690.0,31214.0,603385.0,14875.0,37701.0,6690.0,31954.0,11,0,0,0,1,52,3,7,2,5,0,123,4,12,2,5,451,6,14,2,6,0,0,600,600,0,1000,1000,94,1,1,1,1,1
30864020,13413.0,0.0,0.0,0.0,0.0,69651.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,216393.0,1929.0,21396.0,1929.0,0.0,514526.0,3942.0,82138.0,1929.0,0.0,6,0,0,0,0,25,0,2,0,0,0,78,1,7,1,0,180,3,13,1,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30864021,13413.0,0.0,0.0,0.0,0.0,69651.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,216393.0,1929.0,21396.0,1929.0,0.0,514526.0,3942.0,82138.0,1929.0,0.0,6,0,0,0,0,25,0,2,0,0,0,78,1,7,1,0,180,3,13,1,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864022,13413.0,0.0,0.0,0.0,0.0,69651.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,216393.0,1929.0,21396.0,1929.0,0.0,514526.0,3942.0,82138.0,1929.0,0.0,6,0,0,0,0,25,0,2,0,0,0,78,1,7,1,0,180,3,13,1,0,31,10,0,0,16,0,0,0,0,0,0,1,1
30864023,13413.0,0.0,0.0,0.0,0.0,69651.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,216393.0,1929.0,21396.0,1929.0,0.0,514526.0,3942.0,82138.0,1929.0,0.0,6,0,0,0,0,25,0,2,0,0,0,78,1,7,1,0,180,3,13,1,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864024,13413.0,0.0,0.0,0.0,0.0,69651.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,216393.0,1929.0,21396.0,1929.0,0.0,514526.0,3942.0,82138.0,1929.0,0.0,6,0,0,0,0,25,0,2,0,0,0,78,1,7,1,0,180,3,13,1,0,31,10,2000,0,16,900,0,0,1,1,0,1,1
30864025,13413.0,0.0,0.0,0.0,0.0,69651.0,0.0,5397.0,0.0,0.0,0.0,0.0,0.0,216393.0,1929.0,21396.0,1929.0,0.0,514526.0,3942.0,82138.0,1929.0,0.0,6,0,0,0,0,25,0,2,0,0,0,78,1,7,1,0,180,3,13,1,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864026,11781.0,0.0,3360.0,0.0,0.0,71517.0,0.0,7680.0,0.0,0.0,0.0,0.0,0.0,219570.0,1929.0,21396.0,1929.0,0.0,500359.0,3942.0,82138.0,1929.0,0.0,6,0,1,0,0,27,0,3,0,0,0,78,1,7,1,0,179,3,13,1,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30864027,11781.0,0.0,3360.0,0.0,0.0,71517.0,0.0,7680.0,0.0,0.0,0.0,0.0,0.0,219570.0,1929.0,21396.0,1929.0,0.0,500359.0,3942.0,82138.0,1929.0,0.0,6,0,1,0,0,27,0,3,0,0,0,78,1,7,1,0,179,3,13,1,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864028,11781.0,0.0,3360.0,0.0,0.0,71517.0,0.0,7680.0,0.0,0.0,0.0,0.0,0.0,219570.0,1929.0,21396.0,1929.0,0.0,500359.0,3942.0,82138.0,1929.0,0.0,6,0,1,0,0,27,0,3,0,0,0,78,1,7,1,0,179,3,13,1,0,31,10,0,0,16,0,0,0,0,0,0,1,1
30864029,11781.0,0.0,3360.0,0.0,0.0,71517.0,0.0,7680.0,0.0,0.0,0.0,0.0,0.0,219570.0,1929.0,21396.0,1929.0,0.0,500359.0,3942.0,82138.0,1929.0,0.0,6,0,1,0,0,27,0,3,0,0,0,78,1,7,1,0,179,3,13,1,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864235,58653.0,480.0,480.0,480.0,480.0,167822.0,10003.0,10003.0,480.0,10003.0,0.0,0.0,0.0,383869.0,17182.0,15937.0,4860.0,15937.0,733411.0,23230.0,31075.0,4860.0,28894.0,10,1,1,1,1,38,3,3,1,3,0,150,6,5,2,5,478,8,9,2,6,15,5,800,1800,16,1000,800,0,1,1,1,1,1
30864236,58653.0,480.0,480.0,480.0,480.0,167822.0,10003.0,10003.0,480.0,10003.0,0.0,0.0,0.0,383869.0,17182.0,15937.0,4860.0,15937.0,733411.0,23230.0,31075.0,4860.0,28894.0,10,1,1,1,1,38,3,3,1,3,0,150,6,5,2,5,478,8,9,2,6,31,10,1600,1800,16,1000,800,0,1,1,0,1,1
30864237,58653.0,480.0,480.0,480.0,480.0,167822.0,10003.0,10003.0,480.0,10003.0,0.0,0.0,0.0,383869.0,17182.0,15937.0,4860.0,15937.0,733411.0,23230.0,31075.0,4860.0,28894.0,10,1,1,1,1,38,3,3,1,3,0,150,6,5,2,5,478,8,9,2,6,15,5,800,1800,16,1000,800,0,1,1,1,1,1
30864238,14463.0,0.0,0.0,0.0,0.0,86637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219303.0,8742.0,8223.0,4380.0,7497.0,573512.0,18436.0,80899.0,4992.0,28894.0,5,0,0,0,0,51,0,0,0,0,0,111,4,4,1,3,187,11,14,6,6,31,10,0,800,1,0,1600,8,0,0,0,1,1
30864239,14463.0,0.0,0.0,0.0,0.0,86637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219303.0,8742.0,8223.0,4380.0,7497.0,573512.0,18436.0,80899.0,4992.0,28894.0,5,0,0,0,0,51,0,0,0,0,0,111,4,4,1,3,187,11,14,6,6,15,5,800,0,16,1600,0,8,1,1,1,1,1
30864240,32616.0,0.0,470.0,0.0,0.0,143748.0,1461.0,1931.0,0.0,1461.0,740.0,0.0,0.0,283668.0,16733.0,3123.0,0.0,2653.0,540319.0,16826.0,19936.0,0.0,2653.0,44,0,1,0,0,64,1,2,0,1,6,178,5,3,0,2,471,6,6,0,2,31,10,0,800,1,0,1600,0,0,0,0,1,1
30864241,32616.0,0.0,470.0,0.0,0.0,143748.0,1461.0,1931.0,0.0,1461.0,740.0,0.0,0.0,283668.0,16733.0,3123.0,0.0,2653.0,540319.0,16826.0,19936.0,0.0,2653.0,44,0,1,0,0,64,1,2,0,1,6,178,5,3,0,2,471,6,6,0,2,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864242,1635.0,0.0,0.0,0.0,0.0,32713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91025.0,0.0,0.0,0.0,0.0,216211.0,9447.0,2757.0,2757.0,2757.0,1,0,0,0,0,20,0,0,0,0,0,55,0,0,0,0,118,3,1,1,1,31,10,0,800,1,0,1600,120,0,0,0,1,1
30864243,1635.0,0.0,0.0,0.0,0.0,32713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91025.0,0.0,0.0,0.0,0.0,216211.0,9447.0,2757.0,2757.0,2757.0,1,0,0,0,0,20,0,0,0,0,0,55,0,0,0,0,118,3,1,1,1,15,5,800,0,16,1600,0,120,1,1,1,1,1
30864244,29757.0,6351.0,0.0,0.0,0.0,84941.0,21552.0,0.0,0.0,0.0,1710.0,0.0,0.0,274867.0,48162.0,29772.0,945.0,945.0,581262.0,57795.0,54477.0,945.0,5730.0,18,1,0,0,0,40,3,0,0,0,1,115,7,5,1,1,376,10,9,1,2,0,0,800,0,0,1200,0,0,1,1,1,1,1
30864245,27420.0,6351.0,0.0,0.0,0.0,76648.0,10962.0,0.0,0.0,0.0,2097.0,0.0,0.0,259829.0,29112.0,13098.0,945.0,945.0,583767.0,63801.0,50691.0,945.0,5730.0,16,1,0,0,0,44,2,0,0,0,2,105,5,4,1,1,375,11,9,1,2,0,0,800,0,0,1200,0,0,1,1,1,1,1
30864246,14166.0,0.0,3672.0,0.0,0.0,357873.0,8859.0,273561.0,0.0,44429.0,0.0,0.0,0.0,809041.0,16746.0,423165.0,0.0,44429.0,1221663.0,21963.0,510545.0,0.0,44429.0,6,0,1,0,0,26,1,8,0,1,0,104,4,20,0,1,368,6,27,0,1,30,11,0,0,1,0,0,0,0,0,0,1,1
30864247,14166.0,0.0,3672.0,0.0,0.0,357873.0,8859.0,273561.0,0.0,44429.0,0.0,0.0,0.0,809041.0,16746.0,423165.0,0.0,44429.0,1221663.0,21963.0,510545.0,0.0,44429.0,6,0,1,0,0,26,1,8,0,1,0,104,4,20,0,1,368,6,27,0,1,30,11,0,0,1,0,0,0,0,0,0,1,1
30864248,14697.0,0.0,0.0,0.0,0.0,68478.0,93.0,93.0,0.0,0.0,3261.0,0.0,0.0,144192.0,93.0,93.0,0.0,0.0,283880.0,156.0,16813.0,0.0,0.0,9,0,0,0,0,53,1,1,0,0,2,101,1,1,0,0,199,2,3,0,0,31,10,0,800,1,0,1600,6,0,0,0,1,1
30863753,6939.0,0.0,0.0,0.0,0.0,116694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342990.0,6528.0,1935.0,480.0,480.0,719574.0,23391.0,19310.0,4860.0,17129.0,5,0,0,0,0,25,0,0,0,0,0,160,3,3,1,1,546,9,9,2,6,15,5,800,0,16,1600,0,4,1,1,1,1,1
30863754,25788.0,0.0,0.0,0.0,0.0,81934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224796.0,444.0,1525.0,0.0,1192.0,654825.0,15272.0,11109.0,0.0,10306.0,6,0,0,0,0,124,0,0,0,0,0,295,3,2,0,1,582,4,4,0,2,31,10,0,800,1,0,1600,15,0,0,0,1,1
30863755,25788.0,0.0,0.0,0.0,0.0,81934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224796.0,444.0,1525.0,0.0,1192.0,654825.0,15272.0,11109.0,0.0,10306.0,6,0,0,0,0,124,0,0,0,0,0,295,3,2,0,1,582,4,4,0,2,15,5,800,0,16,1600,0,15,1,1,1,1,1
30863756,14253.0,0.0,4635.0,0.0,0.0,71367.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,184358.0,7590.0,12416.0,7590.0,0.0,443975.0,7590.0,14039.0,7590.0,0.0,8,0,1,0,0,32,0,1,0,0,0,107,2,4,2,0,341,2,6,2,0,31,10,1600,800,1,800,1600,0,1,1,0,1,1
30863757,14253.0,0.0,4635.0,0.0,0.0,71367.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,184358.0,7590.0,12416.0,7590.0,0.0,443975.0,7590.0,14039.0,7590.0,0.0,8,0,1,0,0,32,0,1,0,0,0,107,2,4,2,0,341,2,6,2,0,15,5,800,1600,16,1600,800,0,1,1,1,1,1
30863758,14253.0,0.0,4635.0,0.0,0.0,77943.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,185975.0,7590.0,12416.0,7590.0,0.0,435990.0,7590.0,12887.0,7590.0,0.0,8,0,1,0,0,34,0,1,0,0,0,107,2,4,2,0,353,2,5,2,0,31,10,1600,800,1,800,1600,0,1,1,0,1,1
30863759,14253.0,0.0,4635.0,0.0,0.0,77943.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,185975.0,7590.0,12416.0,7590.0,0.0,435990.0,7590.0,12887.0,7590.0,0.0,8,0,1,0,0,34,0,1,0,0,0,107,2,4,2,0,353,2,5,2,0,15,5,800,1600,16,1600,800,0,1,1,1,1,1
30863760,17943.0,1122.0,1122.0,0.0,0.0,122907.0,6048.0,1122.0,0.0,0.0,0.0,0.0,0.0,329785.0,6528.0,2328.0,480.0,480.0,644126.0,23362.0,19109.0,4992.0,17129.0,5,1,1,0,0,23,2,1,0,0,0,91,3,3,1,1,271,12,12,6,6,31,10,1900,800,1,800,1000,0,1,1,0,1,1
30863761,17943.0,1122.0,1122.0,0.0,0.0,122907.0,6048.0,1122.0,0.0,0.0,0.0,0.0,0.0,329785.0,6528.0,2328.0,480.0,480.0,644126.0,23362.0,19109.0,4992.0,17129.0,5,1,1,0,0,23,2,1,0,0,0,91,3,3,1,1,271,12,12,6,6,15,5,800,1900,16,1000,800,0,1,1,1,1,1
