FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30864728,3,1956,1,663,1,663,0,0,1,663,27,15072,1,663,1,663,0,0,1,663,80,44679,1,663,1,663,0,0,1,663,200,158874,2,6429,3,7044,0,0,2,6429,269,248427,2,6429,4,10884,1,3840,2,6429
30864556,2,2724,0,0,0,0,0,0,0,0,16,16518,0,0,0,0,0,0,0,0,54,55815,0,0,0,0,0,0,0,0,209,181881,1,213,3,1035,0,0,0,0,319,379001,3,4108,8,19829,2,14388,2,3895
30864749,6,1071,0,0,0,0,0,0,0,0,18,6419,0,0,0,0,0,0,0,0,64,37625,1,732,1,732,0,0,1,732,166,190727,1,732,6,39232,0,0,1,732,252,330594,3,9087,9,66784,0,0,2,6069
30864931,0,0,0,0,0,0,0,0,0,0,23,9753,0,0,0,0,0,0,0,0,153,73233,0,0,0,0,0,0,0,0,371,186207,1,369,2,4056,0,0,0,0,548,285918,2,1974,5,10839,0,0,0,0
30864766,2,510,0,0,0,0,0,0,0,0,18,16014,1,5766,1,5766,0,0,1,5766,108,80061,2,6429,3,7044,0,0,2,6429,255,211860,2,6429,3,7044,0,0,2,6429,358,336588,2,6429,4,10473,0,0,2,6429
30864361,0,0,0,0,0,0,0,0,0,0,5,100552,0,0,2,16103,2,16103,0,0,23,264849,1,17727,8,92260,2,16103,0,0,50,721713,3,24165,19,415934,5,28217,2,6438,114,1200302,6,39651,31,715248,8,103825,2,6438
30864364,10,1258,0,0,0,0,0,0,0,0,47,12369,0,0,1,470,0,0,0,0,59,128880,1,1461,2,1931,1,1461,0,0,185,271192,5,16733,4,6723,2,2653,0,0,321,460459,6,16826,6,19936,2,2653,0,0
30864371,0,0,0,0,0,0,0,0,0,0,7,15948,0,0,0,0,0,0,0,0,36,64455,2,2733,3,2850,1,1011,1,1011,177,190612,3,2796,4,3904,1,1011,1,1011,454,336812,3,2796,6,20624,1,1011,1,1011
30864372,0,0,0,0,0,0,0,0,0,0,10,29902,0,0,3,18369,2,2880,0,0,28,122006,0,0,5,40914,2,2880,0,0,72,232074,0,0,6,43722,3,5688,0,0,117,394368,0,0,8,109236,3,5688,0,0
30864585,1,537,0,0,0,0,0,0,0,0,22,11835,0,0,0,0,0,0,0,0,82,51330,1,5766,1,5766,0,0,1,5766,196,156972,2,6429,3,7044,0,0,2,6429,333,297525,2,6429,3,7044,0,0,2,6429
30864586,4,1935,0,0,0,0,0,0,0,0,32,16098,0,0,0,0,0,0,0,0,94,81915,1,5766,2,6381,0,0,1,5766,248,204246,2,6429,3,7044,0,0,2,6429,386,340958,2,6429,4,10473,0,0,2,6429
30864767,2,1524,0,0,0,0,0,0,0,0,20,12135,0,0,0,0,0,0,0,0,67,35661,0,0,0,0,0,0,0,0,179,141693,2,6429,3,7044,0,0,2,6429,313,274620,2,6429,5,11220,1,3840,2,6429
30864387,0,0,0,0,0,0,0,0,0,0,17,16833,0,0,0,0,0,0,0,0,107,78123,0,0,0,0,0,0,0,0,281,272374,3,444,2,1525,1,1192,0,0,523,541951,4,15272,3,1995,1,1192,0,0
30864388,0,0,0,0,0,0,0,0,0,0,6,54948,0,0,4,47478,1,12860,0,0,18,208989,1,17727,9,86932,2,16103,0,0,46,847152,2,28605,23,580496,5,103096,0,0,90,1255416,2,28605,31,741890,6,109126,0,0
30864389,0,0,0,0,0,0,0,0,0,0,6,60911,0,0,5,59336,0,0,0,0,17,201615,0,0,10,99622,1,12860,0,0,49,746874,2,28605,21,432509,5,103096,0,0,80,1106709,2,28605,30,605699,6,109126,0,0
30864390,0,0,0,0,0,0,0,0,0,0,5,47326,0,0,4,40081,0,0,0,0,14,226584,0,0,12,217764,3,94177,0,0,46,754305,2,28605,21,462979,5,103096,0,0,71,1019622,2,28605,27,508063,6,109126,0,0
30864802,0,0,0,0,0,0,0,0,0,0,21,8901,1,2454,1,2454,0,0,0,0,123,60636,2,3513,3,4080,0,0,1,1059,307,241513,6,11805,9,16155,0,0,2,2529,533,570361,6,11805,13,135441,0,0,2,2529
30864401,1,1032,0,0,0,0,0,0,0,0,11,26944,0,0,2,2880,2,2880,0,0,26,118057,0,0,5,40914,2,2880,0,0,68,229399,0,0,6,43722,3,5688,0,0,113,403056,0,0,8,109236,3,5688,0,0
30864406,0,0,0,0,0,0,0,0,0,0,11,23442,1,1011,1,1011,1,1011,1,1011,72,72828,2,2733,3,2850,1,1011,1,1011,234,200779,3,2796,4,15970,1,1011,1,1011,564,345029,4,4257,7,22085,2,2472,1,1011
30864612,0,0,0,0,0,0,0,0,0,0,11,9063,0,0,0,0,0,0,0,0,82,63668,0,0,0,0,0,0,0,0,188,215929,2,2730,3,7482,2,2730,0,0,280,387722,3,7614,7,36721,2,2730,0,0
30864807,0,0,0,0,0,0,0,0,0,0,13,27793,0,0,0,0,0,0,0,0,37,82658,2,402,0,0,0,0,0,0,106,209823,2,402,2,3154,0,0,1,1126,187,399143,3,449,6,21814,0,0,1,1126
30865602,4,820,0,0,0,0,0,0,0,0,31,7971,0,0,0,0,0,0,0,0,146,66791,1,21903,2,22105,0,0,0,0,366,195196,2,29715,4,30569,1,7812,0,0,532,354519,5,42453,7,43307,1,7812,0,0
30865773,1,2358,0,0,0,0,0,0,0,0,11,25485,1,8445,0,0,0,0,0,0,35,59490,1,8445,0,0,0,0,0,0,97,187346,2,9390,3,6483,1,945,1,945,213,377344,7,50256,8,53592,1,945,1,945
30865790,3,1362,0,0,0,0,0,0,0,0,32,16677,0,0,0,0,0,0,0,0,109,83895,0,0,0,0,0,0,0,0,196,167577,0,0,1,615,0,0,0,0,279,281783,1,5766,3,9810,0,0,1,5766
30865794,0,0,0,0,0,0,0,0,0,0,12,10506,0,0,0,0,0,0,0,0,76,72840,1,213,1,213,0,0,0,0,229,229306,3,4108,5,4930,1,3636,2,3895,330,404612,5,4369,11,22048,2,14388,2,3895
30865815,2,561,0,0,0,0,0,0,0,0,22,9165,0,0,0,0,0,0,0,0,133,58263,0,0,1,3342,0,0,0,0,446,196668,3,3444,4,6786,0,0,1,1470,703,310186,6,14769,11,25629,1,7812,2,2529
30865448,7,1689,0,0,0,0,0,0,0,0,51,11475,0,0,0,0,0,0,0,0,154,73483,0,0,2,15084,1,1305,0,0,391,167006,9,26445,5,32499,4,18720,0,0,630,279324,16,45747,10,49878,9,36099,4,10389
30865647,1,1107,0,0,0,0,0,0,0,0,13,14670,0,0,0,0,0,0,0,0,37,41553,0,0,1,553,0,0,0,0,138,164869,0,0,1,553,0,0,0,0,250,319535,0,0,4,1705,0,0,0,0
30865684,1,1833,0,0,0,0,0,0,0,0,9,21126,0,0,0,0,0,0,0,0,58,72160,0,0,0,0,0,0,0,0,209,246991,0,0,1,13788,0,0,0,0,269,334669,0,0,2,13878,0,0,0,0
30865500,0,0,0,0,0,0,0,0,0,0,5,6165,0,0,0,0,0,0,0,0,16,26048,0,0,0,0,0,0,0,0,36,60871,0,0,3,5079,0,0,0,0,56,108939,0,0,4,5295,0,0,0,0
30865695,3,1452,0,0,0,0,0,0,0,0,22,13503,1,663,1,663,0,0,1,663,75,41589,1,663,1,663,0,0,1,663,168,149122,2,6429,4,14365,2,7936,2,6429,240,247231,2,6429,5,14980,2,7936,2,6429
30865316,3,1938,0,0,0,0,0,0,0,0,34,18966,0,0,0,0,0,0,0,0,98,58692,1,663,1,663,0,0,1,663,195,183309,2,6429,2,6429,0,0,2,6429,267,249594,2,6429,3,7044,0,0,2,6429
30865714,1,870,0,0,0,0,0,0,0,0,7,12743,0,0,0,0,0,0,0,0,41,61985,0,0,0,0,0,0,0,0,96,155477,4,7122,4,15601,0,0,1,4584,146,269904,5,9990,5,18469,0,0,1,4584
30865725,0,0,0,0,0,0,0,0,0,0,15,28941,0,0,0,0,0,0,0,0,65,83349,0,0,0,0,0,0,0,0,201,200640,1,5766,3,9810,0,0,1,5766,313,269964,1,5766,3,9810,0,0,1,5766
30865726,1,2322,0,0,0,0,0,0,0,0,16,23376,0,0,0,0,0,0,0,0,58,65292,0,0,0,0,0,0,0,0,173,175353,0,0,2,4044,0,0,0,0,285,242727,0,0,2,4044,0,0,0,0
30865727,1,1167,0,0,0,0,0,0,0,0,13,15144,0,0,0,0,0,0,0,0,53,63099,0,0,0,0,0,0,0,0,172,181782,1,5766,3,9810,0,0,1,5766,287,245469,1,5766,3,9810,0,0,1,5766
30865728,2,2343,0,0,0,0,0,0,0,0,10,13485,0,0,0,0,0,0,0,0,49,69030,0,0,1,3429,0,0,0,0,176,187056,1,5766,3,9810,0,0,1,5766,306,257367,1,5766,3,9810,0,0,1,5766
30865737,0,0,0,0,0,0,0,0,0,0,8,24076,0,0,0,0,0,0,0,0,27,93088,1,3939,2,38040,1,35829,0,0,69,292644,1,3939,3,38964,1,35829,0,0,141,641644,2,16986,7,148998,1,35829,0,0
30865738,0,0,0,0,0,0,0,0,0,0,8,35446,0,0,0,0,0,0,0,0,30,60294,1,3939,1,924,0,0,0,0,70,291312,1,3939,4,116853,1,35829,0,0,129,538409,3,20004,7,148998,1,35829,0,0
30865552,1,879,0,0,0,0,0,0,0,0,14,20154,0,0,0,0,0,0,0,0,55,89994,0,0,1,3522,0,0,0,0,175,236793,3,6069,3,7212,0,0,1,2283,288,592076,6,37105,6,46249,1,27928,1,2283
30865371,0,0,0,0,0,0,0,0,0,0,1,5022,0,0,0,0,0,0,0,0,49,196944,0,0,1,22845,0,0,0,0,172,373438,0,0,1,22845,0,0,0,0,339,562578,0,0,2,24792,0,0,0,0
30865570,0,0,0,0,0,0,0,0,0,0,8,10287,0,0,0,0,0,0,0,0,42,88668,2,5214,0,0,0,0,0,0,130,350142,6,35788,5,53329,2,42082,0,0,261,760640,8,39271,8,60541,2,42082,1,2283
30865172,0,0,0,0,0,0,0,0,0,0,3,10049,0,0,0,0,0,0,0,0,28,87955,0,0,0,0,0,0,0,0,120,285446,0,0,1,12144,0,0,0,0,197,454098,2,7344,11,41935,0,0,0,0
30865581,2,2616,0,0,0,0,0,0,0,0,18,22642,0,0,0,0,0,0,0,0,83,129334,0,0,5,13623,0,0,0,0,245,313175,1,169,9,39521,0,0,0,0,396,505171,3,3037,15,57369,1,4144,1,1725
30865756,2,1944,0,0,0,0,0,0,0,0,26,22779,0,0,0,0,0,0,0,0,114,98079,0,0,0,0,0,0,0,0,230,242742,2,6429,4,10473,0,0,2,6429,350,323898,2,6429,4,10473,0,0,2,6429
30865762,0,0,0,0,0,0,0,0,0,0,12,16852,0,0,0,0,0,0,0,0,78,95139,0,0,3,15819,0,0,0,0,243,240321,1,5412,5,33990,0,0,0,0,440,507003,3,76884,9,126786,0,0,0,0
30866503,1,5034,0,0,0,0,0,0,0,0,9,41198,1,14010,1,14010,0,0,0,0,31,177782,3,43509,3,43509,0,0,1,4947,113,848203,7,68601,22,168399,2,20622,3,13260,198,1322813,9,79953,37,261214,4,26692,5,24612
30866506,0,0,0,0,0,0,0,0,0,0,10,33681,0,0,0,0,0,0,0,0,26,117193,0,0,0,0,0,0,0,0,72,341074,0,0,3,23523,1,18768,0,0,138,545604,1,13047,5,38820,1,18768,0,0
30866507,1,13512,0,0,0,0,0,0,0,0,4,38704,0,0,0,0,0,0,0,0,24,228516,1,3144,5,55368,0,0,0,0,64,594623,2,4371,9,99603,0,0,1,1227,139,1041321,2,4371,11,110364,1,10314,1,1227
30866508,0,0,0,0,0,0,0,0,0,0,3,84147,0,0,0,0,0,0,0,0,22,168567,0,0,1,3570,0,0,0,0,75,495947,0,0,3,76527,0,0,0,0,152,683171,3,11848,6,88375,1,361,1,651
30866509,0,0,0,0,0,0,0,0,0,0,2,107308,0,0,0,0,0,0,0,0,18,492250,1,357,2,4530,0,0,0,0,70,1207879,8,22654,19,88035,5,33438,2,5628,123,1948506,9,24157,30,130284,6,45903,3,7131
30866510,0,0,0,0,0,0,0,0,0,0,4,29796,0,0,0,0,0,0,0,0,23,298372,0,0,1,21037,0,0,0,0,78,855607,1,3144,6,70194,0,0,0,0,164,1531761,2,4371,9,71898,0,0,1,1227
30866513,0,0,0,0,0,0,0,0,0,0,4,40706,1,3144,1,3144,0,0,0,0,22,200159,2,4371,5,19388,0,0,1,1227,55,553891,2,4371,9,99603,0,0,1,1227,115,2191866,2,4371,26,1267959,4,180462,1,1227
30866514,0,0,0,0,0,0,0,0,0,0,2,61972,0,0,0,0,0,0,0,0,21,272342,1,3144,3,36862,0,0,0,0,62,862128,2,4371,8,79938,0,0,1,1227,143,2262222,2,4371,25,1092866,2,26397,1,1227
30866515,0,0,0,0,0,0,0,0,0,0,7,33747,0,0,0,0,0,0,0,0,33,166469,0,0,2,4755,0,0,0,0,60,375104,0,0,3,23523,1,18768,0,0,108,584080,0,0,5,96540,1,18768,0,0
30866516,1,1491,0,0,0,0,0,0,0,0,13,24357,0,0,0,0,0,0,0,0,39,80520,0,0,0,0,0,0,0,0,70,245817,1,3480,2,15201,0,0,0,0,111,451004,1,3480,8,50748,0,0,0,0
30866519,0,0,0,0,0,0,0,0,0,0,14,15315,0,0,0,0,0,0,0,0,70,60723,0,0,0,0,0,0,0,0,242,213779,1,213,2,671,0,0,0,0,330,391923,5,4369,10,21722,2,14388,2,3895
30866528,2,606,0,0,0,0,0,0,0,0,29,6765,0,0,0,0,0,0,0,0,153,39060,1,1002,2,51,0,0,0,0,446,131556,1,1002,3,1356,1,1305,0,0,673,255980,8,16446,5,2270,1,1305,0,0
30865952,0,0,0,0,0,0,0,0,0,0,6,16064,0,0,0,0,0,0,0,0,47,70442,0,0,0,0,0,0,0,0,202,282395,0,0,1,4144,1,4144,0,0,408,436672,2,9744,5,14262,1,4144,0,0
30866338,0,0,0,0,0,0,0,0,0,0,9,17641,0,0,0,0,0,0,0,0,56,87829,1,169,2,1237,0,0,0,0,173,284459,1,169,12,9904,0,0,0,0,256,476929,1,169,16,22855,0,0,1,1126
30866529,0,0,0,0,0,0,0,0,0,0,6,75219,0,0,0,0,0,0,0,0,22,230456,0,0,0,0,0,0,0,0,109,755483,1,3939,2,38040,1,35829,0,0,185,1023752,1,3939,4,45017,1,35829,0,0
30866536,1,1338,0,0,0,0,0,0,0,0,17,12786,0,0,0,0,0,0,0,0,107,64722,0,0,0,0,0,0,0,0,289,217177,3,8076,8,24903,0,0,1,1059,550,476407,6,12756,13,49635,0,0,1,1059
30866341,1,2170,0,0,0,0,0,0,0,0,10,29330,0,0,0,0,0,0,0,0,50,94744,0,0,1,1126,0,0,1,1126,157,344690,2,501,10,21247,0,0,1,1126,257,570982,2,501,22,69035,0,0,1,1126
30866364,0,0,0,0,0,0,0,0,0,0,6,9243,0,0,0,0,1,4785,0,0,14,50212,0,0,0,0,1,4785,0,0,101,171652,3,7194,4,40794,1,4785,0,0,234,367265,3,7194,7,87644,2,11751,0,0
30866365,1,1125,0,0,0,0,0,0,0,0,7,11214,0,0,0,0,1,4785,0,0,14,62899,0,0,0,0,1,4785,0,0,90,187690,3,7194,4,40794,1,4785,0,0,254,397931,3,7194,7,87644,2,11751,0,0
30865985,2,537,0,0,0,0,0,0,0,0,41,13200,0,0,0,0,0,0,0,0,150,63966,3,7284,3,7284,0,0,1,1470,370,238456,5,9948,8,14298,0,0,2,2529,583,605125,5,9948,12,133584,0,0,2,2529
30865987,1,612,0,0,0,0,0,0,0,0,23,19545,0,0,1,615,0,0,0,0,109,85746,1,5766,2,6381,0,0,1,5766,246,211293,1,5766,2,6381,0,0,1,5766,415,366755,2,6429,5,10809,0,0,2,6429
30866173,0,0,0,0,0,0,0,0,0,0,10,11268,0,0,0,0,0,0,0,0,89,65397,2,10806,2,10806,1,7812,0,0,295,152307,4,33729,4,33729,1,7812,0,0,520,320377,4,33729,7,39329,1,7812,0,0
30866178,4,1737,0,0,0,0,0,0,0,0,30,17151,0,0,0,0,0,0,0,0,123,101103,2,6429,2,6429,0,0,2,6429,242,248826,2,6429,4,10473,0,0,2,6429,334,303267,2,6429,4,10473,0,0,2,6429
30865831,0,0,0,0,0,0,0,0,0,0,7,9963,0,0,0,0,0,0,0,0,33,64488,0,0,0,0,0,0,0,0,148,221644,2,4737,4,28142,0,0,1,4584,249,405162,5,22695,6,29479,0,0,1,4584
30866404,4,1131,0,0,0,0,0,0,0,0,39,10599,0,0,0,0,0,0,0,0,133,36093,0,0,0,0,0,0,0,0,365,285939,0,0,4,154251,1,14668,0,0,627,523065,1,900,6,167403,1,14668,0,0
30866212,0,0,0,0,0,0,0,0,0,0,10,28015,0,0,0,0,0,0,0,0,52,106095,0,0,2,13426,0,0,1,1126,158,350903,2,501,13,27335,0,0,1,1126,250,591449,3,571,22,69035,0,0,1,1126
30866213,4,2640,0,0,0,0,0,0,0,0,30,26802,0,0,0,0,0,0,0,0,111,93390,0,0,0,0,0,0,0,0,216,225606,2,6429,4,10473,0,0,2,6429,341,322440,3,6921,5,10965,0,0,2,6429
30866219,2,678,0,0,0,0,0,0,0,0,44,15519,0,0,0,0,0,0,0,0,179,70962,1,369,1,369,0,0,0,0,432,202944,2,1974,5,11826,0,0,0,0,703,340210,5,6957,11,22143,0,0,2,2529
30866224,1,612,0,0,0,0,0,0,0,0,22,12480,0,0,1,615,0,0,0,0,104,81840,1,5766,2,6381,0,0,1,5766,236,198450,1,5766,2,6381,0,0,1,5766,410,363479,2,6429,5,10809,0,0,2,6429
30866229,1,351,0,0,0,0,0,0,0,0,23,17295,0,0,0,0,0,0,0,0,83,71559,0,0,0,0,0,0,0,0,174,195837,1,5766,2,9195,0,0,1,5766,306,342396,3,6921,5,10965,0,0,2,6429
30865889,0,0,0,0,0,0,0,0,0,0,19,8829,0,0,1,852,0,0,0,0,69,36835,0,0,1,852,0,0,0,0,309,184698,0,0,3,15819,0,0,0,0,457,378954,1,5412,7,55062,0,0,0,0
30866460,3,1116,0,0,0,0,0,0,0,0,44,18664,0,0,0,0,0,0,0,0,91,63211,1,9195,0,0,0,0,0,0,118,99867,1,9195,1,1030,0,0,0,0,139,141200,1,9195,2,8788,0,0,0,0
30866461,3,1803,0,0,0,0,0,0,0,0,36,19893,0,0,0,0,0,0,0,0,112,80460,1,663,1,663,0,0,1,663,218,207867,2,6429,3,9858,0,0,2,6429,301,284673,2,6429,4,10473,0,0,2,6429
30866462,1,789,0,0,0,0,0,0,0,0,30,19491,0,0,0,0,0,0,0,0,109,90813,0,0,0,0,0,0,0,0,185,184500,2,6429,3,9858,0,0,2,6429,277,274899,2,6429,4,10473,0,0,2,6429
30866463,2,1107,0,0,0,0,0,0,0,0,33,19206,0,0,0,0,0,0,0,0,108,72165,1,663,1,663,0,0,1,663,228,193713,2,6429,3,7044,0,0,2,6429,301,269475,2,6429,3,7044,0,0,2,6429
30866466,0,0,0,0,0,0,0,0,0,0,14,18216,0,0,0,0,0,0,0,0,42,67645,1,3018,1,465,0,0,0,0,112,218287,2,4173,8,20306,1,4278,1,1155,171,333241,3,4905,12,52221,1,4278,2,1887
30865896,0,0,0,0,0,0,0,0,0,0,17,21804,0,0,0,0,0,0,0,0,57,88260,1,3636,1,3636,1,3636,1,3636,182,199677,2,3849,6,5781,1,3636,1,3636,295,318618,3,4108,8,16792,2,14388,2,3895
30865903,0,0,0,0,0,0,0,0,0,0,6,7053,0,0,0,0,0,0,0,0,21,30138,0,0,0,0,0,0,0,0,46,79857,0,0,3,642,0,0,0,0,62,108647,0,0,5,12381,1,1896,0,0
30866270,1,2418,0,0,0,0,0,0,0,0,13,23432,0,0,0,0,0,0,0,0,54,92714,0,0,1,1614,0,0,0,0,172,325468,1,169,10,17231,0,0,1,1126,314,587997,1,169,22,69842,0,0,1,1126
30866275,3,1254,0,0,0,0,0,0,0,0,36,13515,0,0,0,0,0,0,0,0,138,82770,1,1605,1,1605,0,0,0,0,410,217528,3,3033,6,7383,0,0,1,1059,709,415549,7,14226,13,32379,0,0,2,2529
30866276,5,2028,0,0,0,0,0,0,0,0,34,20906,0,0,0,0,0,0,0,0,82,57482,1,9195,0,0,0,0,0,0,118,101789,1,9195,0,0,0,0,0,0,135,129413,1,9195,1,7758,0,0,0,0
30866469,2,2511,0,0,0,0,0,0,0,0,14,15735,0,0,0,0,0,0,0,0,70,68590,0,0,0,0,0,0,0,0,171,200983,0,0,0,0,0,0,0,0,233,302788,1,153,1,13788,0,0,0,0
30866103,1,489,0,0,0,0,0,0,0,0,25,16983,0,0,0,0,0,0,0,0,76,90918,0,0,0,0,0,0,0,0,161,164664,0,0,1,3429,0,0,0,0,273,336196,3,6921,5,10965,0,0,2,6429
30866492,3,606,0,0,0,0,0,0,0,0,15,3930,0,0,0,0,0,0,0,0,130,35442,0,0,0,0,0,0,0,0,422,143676,0,0,3,11706,0,0,0,0,806,294217,2,2484,6,28489,1,14668,0,0
30865917,0,0,0,0,0,0,0,0,0,0,7,12162,0,0,0,0,0,0,0,0,25,42529,0,0,1,195,0,0,0,0,50,101442,0,0,4,5295,0,0,0,0,61,112387,0,0,4,5295,0,0,0,0
30866302,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,19,24401,0,0,0,0,0,0,0,0,47,72815,0,0,2,447,0,0,0,0,61,89702,1,54,5,8622,1,1896,0,0
30866496,0,0,0,0,0,0,0,0,0,0,4,34209,2,29499,2,29499,0,0,1,4947,29,349760,3,43509,4,44574,0,0,1,4947,104,865471,7,61596,16,83285,1,4101,4,22776,169,1385165,10,83811,31,190077,2,20622,6,28470
30866723,1,65,0,0,0,0,0,0,0,0,8,12599,0,0,0,0,0,0,0,0,18,175054,2,11197,3,155272,1,361,0,0,77,496634,2,11197,5,224917,2,2356,0,0,176,702718,2,11197,5,224917,2,2356,0,0
30866724,0,0,0,0,0,0,0,0,0,0,3,16815,0,0,0,0,0,0,0,0,19,149343,0,0,1,3570,0,0,0,0,47,383299,0,0,3,72405,0,0,0,0,97,549056,1,361,5,91534,2,19129,0,0
30866725,0,0,0,0,0,0,0,0,0,0,4,8865,0,0,0,0,0,0,0,0,14,140826,0,0,1,3570,0,0,0,0,51,381273,1,361,4,72766,1,361,0,0,102,591648,2,11197,6,102370,2,19129,0,0
30866726,0,0,0,0,0,0,0,0,0,0,4,8865,0,0,0,0,0,0,0,0,13,174930,0,0,2,71220,0,0,0,0,53,383818,1,361,3,71581,1,361,0,0,105,709916,2,11197,7,246445,2,19129,0,0
30866923,1,1779,0,0,0,0,0,0,0,0,8,29529,0,0,0,0,0,0,0,0,37,246822,0,0,4,43414,1,368,0,0,73,469649,0,0,8,50501,2,4646,0,0,152,700053,1,3939,11,88769,3,40475,0,0
30866924,0,0,0,0,0,0,0,0,0,0,5,77812,0,0,0,0,0,0,0,0,21,252078,0,0,0,0,0,0,0,0,104,719547,1,3939,2,38040,1,35829,0,0,189,1093852,1,3939,5,126725,1,35829,0,0
30867116,0,0,0,0,0,0,0,0,0,0,14,35303,0,0,0,0,0,0,0,0,47,107053,0,0,1,12144,0,0,0,0,96,212062,0,0,4,13153,1,222,0,0,187,635420,3,7887,17,225367,1,222,0,0
30867117,0,0,0,0,0,0,0,0,0,0,16,32835,0,0,0,0,0,0,0,0,48,97553,0,0,1,83,0,0,0,0,110,281367,0,0,5,50947,1,222,0,0,191,691193,3,7887,20,267190,1,222,0,0
30867124,2,4445,0,0,0,0,0,0,0,0,16,56840,0,0,1,2532,0,0,0,0,44,274234,0,0,5,33577,0,0,0,0,110,767076,1,2013,18,140796,0,0,0,0,163,1262942,2,3633,22,171216,1,35,1,1620
30867125,0,0,0,0,0,0,0,0,0,0,8,42496,0,0,1,2532,0,0,0,0,36,238101,0,0,4,37960,0,0,0,0,109,822942,2,3633,19,142416,0,0,1,1620,160,1443990,2,3633,21,163488,1,35,1,1620
30867126,1,2157,0,0,0,0,0,0,0,0,14,14382,0,0,0,0,0,0,0,0,63,77593,0,0,0,0,0,0,0,0,186,245693,0,0,2,913,0,0,0,0,312,384672,0,0,2,913,0,0,0,0
30867310,0,0,0,0,0,0,0,0,0,0,4,4228,0,0,1,1995,1,1995,0,0,32,156163,0,0,2,146070,1,1995,0,0,106,237657,0,0,3,160425,2,16350,0,0,217,441781,2,11197,7,239743,3,16711,0,0
30867311,1,79,0,0,0,0,0,0,0,0,3,2335,0,0,1,1995,1,1995,0,0,33,12394,0,0,1,1995,1,1995,0,0,107,226075,0,0,2,146070,1,1995,0,0,225,448532,2,11197,7,239743,3,16711,0,0
30867318,3,708,0,0,0,0,0,0,0,0,24,21288,0,0,1,13779,0,0,0,0,131,57342,1,6990,3,22074,2,8295,0,0,303,127276,5,14124,6,28893,5,15114,3,6819,520,227723,17,44985,12,50724,10,36795,5,11085
30867319,1,267,0,0,0,0,0,0,0,0,35,22269,0,0,1,13779,0,0,0,0,156,62827,0,0,2,15084,1,1305,0,0,330,150422,7,26967,6,39489,5,25710,0,0,576,245379,16,44835,11,50574,10,36795,5,11085
30866928,1,1428,0,0,0,0,0,0,0,0,10,17743,1,5337,2,5697,0,0,1,5337,56,105299,1,5337,3,7596,1,1899,1,5337,218,288855,1,5337,3,7596,1,1899,1,5337,417,515625,1,5337,5,17743,1,1899,1,5337
30867332,1,1035,0,0,0,0,0,0,0,0,6,8970,0,0,0,0,0,0,0,0,45,73311,1,1857,1,1857,0,0,0,0,140,452967,1,1857,6,201981,0,0,0,0,287,833878,4,10782,16,310829,1,44429,1,1059
30866753,2,6627,0,0,0,0,0,0,0,0,8,75023,0,0,0,0,0,0,0,0,36,340609,0,0,0,0,0,0,0,0,117,732731,0,0,1,27810,0,0,0,0,165,986530,0,0,3,34787,0,0,0,0
30866754,0,0,0,0,0,0,0,0,0,0,3,10692,0,0,0,0,0,0,0,0,37,81063,1,2589,1,2589,0,0,1,2589,101,228849,1,2589,9,74574,1,2496,1,2589,144,340011,1,2589,12,119319,1,2496,1,2589
30866755,1,513,0,0,0,0,0,0,0,0,8,12984,0,0,0,0,0,0,0,0,31,67887,0,0,0,0,0,0,0,0,98,188154,1,2589,5,35556,1,2496,1,2589,142,349992,1,2589,12,119319,1,2496,1,2589
30866756,0,0,0,0,0,0,0,0,0,0,3,25034,0,0,0,0,0,0,0,0,29,149277,0,0,0,0,0,0,0,0,117,414023,1,651,3,9528,0,0,1,651,222,640481,2,13698,4,19458,0,0,1,651
30866757,0,0,0,0,0,0,0,0,0,0,3,25034,0,0,0,0,0,0,0,0,31,149517,0,0,0,0,0,0,0,0,120,416282,1,651,3,9528,0,0,1,651,230,656153,2,13698,4,19458,0,0,1,651
